row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,contradiction_flagged,bread,crusty french baguette,french baguette,SYNONYM,high,,,,,,A French baguette is crusty by definition; same loaf under two names.,crusty,false,signature [crusty] received SUBSUMES + SYNONYM — baguette ~ crusty baguette => SYNONYM; crusty french baguette ~ french baguette => SYNONYM; crusty hoagie rolls ~ hoagie rolls => SUBSUMES; crusty italian bread loaf ~ italian bread loaf => SUBSUMES; crusty sourdough bread ~ sourdough bread => SUBSUMES; crusty sourdough loaf ~ sourdough loaf => SUBSUMES
RESIDUE,contradiction_flagged,bread,crusty hoagie rolls,hoagie rolls,SUBSUMES,medium,,hoagie rolls,,,,'Hoagie rolls' is the bare generic (soft or crusty); crusty specifies one kind.,crusty,false,signature [crusty] received SUBSUMES + SYNONYM — baguette ~ crusty baguette => SYNONYM; crusty french baguette ~ french baguette => SYNONYM; crusty hoagie rolls ~ hoagie rolls => SUBSUMES; crusty italian bread loaf ~ italian bread loaf => SUBSUMES; crusty sourdough bread ~ sourdough bread => SUBSUMES; crusty sourdough loaf ~ sourdough loaf => SUBSUMES
RESIDUE,contradiction_flagged,bread,crusty italian bread loaf,italian bread loaf,SUBSUMES,medium,,italian bread loaf,,,,'Italian bread loaf' leaves crust open; 'crusty' specifies it.,crusty,false,signature [crusty] received SUBSUMES + SYNONYM — baguette ~ crusty baguette => SYNONYM; crusty french baguette ~ french baguette => SYNONYM; crusty hoagie rolls ~ hoagie rolls => SUBSUMES; crusty italian bread loaf ~ italian bread loaf => SUBSUMES; crusty sourdough bread ~ sourdough bread => SUBSUMES; crusty sourdough loaf ~ sourdough loaf => SUBSUMES
RESIDUE,contradiction_flagged,bread,crusty sourdough bread,sourdough bread,SUBSUMES,medium,,sourdough bread,,,,'Sourdough bread' is the bare generic (includes sliced sandwich sourdough); 'crusty' picks the artisan-crust kind.,crusty,false,signature [crusty] received SUBSUMES + SYNONYM — baguette ~ crusty baguette => SYNONYM; crusty french baguette ~ french baguette => SYNONYM; crusty hoagie rolls ~ hoagie rolls => SUBSUMES; crusty italian bread loaf ~ italian bread loaf => SUBSUMES; crusty sourdough bread ~ sourdough bread => SUBSUMES; crusty sourdough loaf ~ sourdough loaf => SUBSUMES
RESIDUE,confidence_medium,bread,crusty sourdough bread,thick-cut sourdough bread,DISTINCT,medium,,,,,,"'Crusty' fixes the crust/loaf style, 'thick-cut' fixes slice thickness — different axes, neither covers the other.",crusty|cut|thick,false,
RESIDUE,contradiction_flagged,bread,crusty sourdough loaf,sourdough loaf,SUBSUMES,medium,,sourdough loaf,,,,'Sourdough loaf' is the bare generic; 'crusty' specifies one kind of it.,crusty,false,signature [crusty] received SUBSUMES + SYNONYM — baguette ~ crusty baguette => SYNONYM; crusty french baguette ~ french baguette => SYNONYM; crusty hoagie rolls ~ hoagie rolls => SUBSUMES; crusty italian bread loaf ~ italian bread loaf => SUBSUMES; crusty sourdough bread ~ sourdough bread => SUBSUMES; crusty sourdough loaf ~ sourdough loaf => SUBSUMES
RESIDUE,confidence_medium,bread,day-old sourdough bread,sourdough bread,SYNONYM,medium,,,,,,"Day-old is a state reached by waiting, not a different purchase; you buy the same loaf.",day|old,false,
RESIDUE,contradiction_flagged,bread,french hoagie rolls (10-inch),hoagie rolls,SUBSUMES,high,,hoagie rolls,,,,'Hoagie rolls' is the bare generic; French-style 10-inch rolls are one specific kind.,french,false,signature [french] received SUBSUMES + SYNONYM — baguette ~ french baguette => SYNONYM; crusty baguette ~ crusty french baguette => SYNONYM; french hoagie rolls (10-inch) ~ hoagie rolls => SUBSUMES
RESIDUE,confidence_medium,bread,naan,plain naan,SYNONYM,medium,,,,,,"Bare 'naan' means the plain, unflavoured default; 'plain' names that same standard product.",plain,false,
RESIDUE,confidence_medium,bread,pita bread,pita bread rounds,SYNONYM,medium,,,,,,Pita bread is sold as whole rounds; 'rounds' just names the form of the same package.,round,false,
RESIDUE,confidence_medium,bread,pita bread,whole wheat pita breads,SUBSUMES,medium,,pita bread,,,,'Pita bread' is unspecified on flour; whole wheat is one specific kind of it.,wheat|whole,true,
RESIDUE,confidence_medium,bread,sandwich bread,sourdough sandwich bread,SUBSUMES,medium,,sandwich bread,,,,"'Sandwich bread' is the bare generic covering white, wheat and sourdough loaves; sourdough sandwich bread is one specific kind.",sourdough,false,
RESIDUE,confidence_medium,bread,sandwich bread,thick-cut white sandwich bread,SUBSUMES,medium,,sandwich bread,,,,"The bare generic is unspecified on every axis, so it subsumes a loaf qualified on both colour and slice thickness.",cut|thick|white,false,
RESIDUE,contradiction_flagged,bread,sandwich bread,white sandwich bread,SUBSUMES,medium,,sandwich bread,,,,'Sandwich bread' leaves the grain/colour open; white sandwich bread is one specific kind.,white,false,signature [white] received DISTINCT + SUBSUMES — corn tortillas (6-inch) ~ white corn tortillas => DISTINCT; corn tortillas ~ white corn tortillas => SUBSUMES; sandwich bread ~ white sandwich bread => SUBSUMES
RESIDUE,confidence_medium,bread,sourdough bread,sourdough sandwich bread,SUBSUMES,medium,,sourdough bread,,,,'Sourdough bread' is the bare generic; the pre-sliced sandwich loaf form is one specific kind.,sandwich,false,
RESIDUE,confidence_medium,bread,sourdough bread,thick-cut sourdough bread,SUBSUMES,medium,,sourdough bread,,,,'Sourdough bread' leaves slice thickness open; thick-cut specifies it.,cut|thick,false,
RESIDUE,confidence_medium,bread,thick-cut corn tortilla chips,tortilla chips,SUBSUMES,medium,,tortilla chips,,,,'Tortilla chips' is the bare generic; thick-cut corn chips are one specific kind of it.,corn|cut|thick,false,
RESIDUE,confidence_medium,bread,thick-cut white sandwich bread,white sandwich bread,SUBSUMES,medium,,white sandwich bread,,,,'White sandwich bread' leaves slice thickness open; thick-cut fills in that same axis.,cut|thick,false,
RESIDUE,confidence_medium,breadcrumb,breadcrumbs,dry breadcrumbs,SUBSUMES,medium,,breadcrumbs,,,,"Bare ""breadcrumbs"" is unqualified on every axis; ""dry"" fixes the moisture axis (and still spans plain/Italian/panko). A demand for breadcrumbs is met by dry breadcrumbs, not the reverse.",dry,true,
RESIDUE,confidence_medium,breadcrumb,breadcrumbs,fresh breadcrumbs,SUBSUMES,medium,,breadcrumbs,,,,"""Fresh"" fixes the moisture axis of the otherwise unqualified generic; someone needing fresh breadcrumbs is not satisfied by any breadcrumbs.",fresh,true,
RESIDUE,confidence_medium,breadcrumb,breadcrumbs,panko breadcrumbs,SUBSUMES,medium,,breadcrumbs,,,,"Panko names a specific style of breadcrumb; the bare generic is satisfied by panko, but a panko recipe is not satisfied by ordinary crumbs.",panko,false,
RESIDUE,confidence_medium,breadcrumb,breadcrumbs,plain breadcrumbs,SUBSUMES,medium,,breadcrumbs,,,,"""Plain"" fixes the seasoning axis (unseasoned); the bare generic leaves it open and is satisfied by plain crumbs.",plain,false,
RESIDUE,confidence_medium,breadcrumb,dry breadcrumbs,plain breadcrumbs,DISTINCT,medium,,,,,,"Qualifiers fix different axes: ""dry"" is moisture, ""plain"" is seasoning. Neither name contains the other.",dry|plain,true,
RESIDUE,confidence_medium,breadcrumb,fresh breadcrumbs,plain breadcrumbs,DISTINCT,medium,,,,,,"""Fresh"" fixes moisture and ""plain"" fixes seasoning — different axes, and in practice two different products (homemade soft crumbs vs a can of dry unseasoned crumbs).",fresh|plain,true,
RESIDUE,contradiction_flagged,cardamom pod,black cardamom pods,cardamom pods,DISTINCT,medium,,,,,,"Unqualified ""cardamom pods"" denotes the standard green cardamom of most recipes, not a parent category; black cardamom is a smoky, larger, different spice requiring a separate purchase.",black,false,"same base, color difference, received DISTINCT + SYNONYM — black cardamom pods ~ cardamom pods [black] => DISTINCT; cardamom pods ~ green cardamom pods [green] => SYNONYM"
RESIDUE,contradiction_flagged,cardamom pod,cardamom pods,green cardamom pods,SYNONYM,medium,,,,,,"In recipe usage ""cardamom pods"" means green cardamom pods — the same jar off the shelf.",green,false,"same base, color difference, received DISTINCT + SYNONYM — black cardamom pods ~ cardamom pods [black] => DISTINCT; cardamom pods ~ green cardamom pods [green] => SYNONYM"
RESIDUE,confidence_medium,cardamom pod,cardamom pods,whole green cardamom pods,SYNONYM,medium,,,,,,"Pods are by definition whole, and bare ""cardamom pods"" means green; identical purchase.",green|whole,true,
RESIDUE,confidence_medium,celery,celery,celery stalks,COMPONENT,medium,celery,,10,stalk,false,"You buy a whole head/bunch of celery; individual stalks (ribs) are pulled from it, like a garlic head yielding cloves. The unit is consumed as it is broken down.",stalk,false,
RESIDUE,confidence_medium,celery,celery,celery sticks,SYNONYM,medium,,,,,,"""Celery sticks"" is celery cut into sticks — a shape transformation of the same purchase, nothing discarded.",stick,false,
RESIDUE,confidence_medium,cheese,american cheese,american cheese slices,DISTINCT,medium,,,,,,Pre-sliced American singles are a different purchase from a deli block of American cheese; form is the product.,slice,false,
RESIDUE,confidence_medium,cheese,block feta cheese,feta,SYNONYM,medium,,,,,,Bare 'feta' names the standard brined block; 'block feta cheese' just spells that out.,block|cheese,false,
RESIDUE,confidence_medium,cheese,block feta cheese,feta cheese,SYNONYM,medium,,,,,,'feta cheese' bare denotes the standard block; same purchase.,block,false,
RESIDUE,confidence_medium,cheese,blue cheese,blue cheese crumbles,DISTINCT,medium,,,,,,A tub of blue cheese crumbles is a separate purchase from a wedge of blue cheese; form is the product.,crumble,false,
RESIDUE,confidence_medium,cheese,blue cheese,crumbled blue cheese,DISTINCT,medium,,,,,,Pre-crumbled blue cheese is a different package from a block/wedge.,crumbled,false,
RESIDUE,confidence_medium,cheese,cheddar cheese,sharp white cheddar cheese,SUBSUMES,medium,,cheddar cheese,,,,"Bare cheddar is unspecified on both sharpness and colour, so it subsumes the doubly-qualified name.",sharp|white,false,
RESIDUE,confidence_medium,cheese,cheddar,sharp white cheddar cheese,SUBSUMES,medium,,cheddar,,,,"Bare cheddar is unspecified on sharpness and colour, so it subsumes sharp white cheddar.",cheese|sharp|white,false,
RESIDUE,contradiction_flagged,cheese,cheese tortellini,fresh cheese tortellini,SUBSUMES,medium,,cheese tortellini,,,,Bare 'cheese tortellini' leaves dried/fresh open; 'fresh' fixes it.,fresh,true,signature [fresh] received DISTINCT + SUBSUMES — cheese tortellini ~ fresh cheese tortellini => SUBSUMES; fresh mozzarella cheese ~ mozzarella cheese => DISTINCT
RESIDUE,confidence_medium,cheese,cheese tortellini,refrigerated cheese tortellini,SUBSUMES,medium,,cheese tortellini,,,,Bare 'cheese tortellini' leaves the shelf-stable/refrigerated axis open; 'refrigerated' fixes it.,refrigerated,false,
RESIDUE,confidence_medium,cheese,cotija cheese,"cotija cheese, crumbled",DISTINCT,medium,,,,,,"Treated as the pre-crumbled cotija product, which is a different package from a cotija round.",crumbled,false,
RESIDUE,confidence_medium,cheese,cotija cheese,crumbled cotija cheese,DISTINCT,medium,,,,,,Pre-crumbled cotija tub versus a whole cotija: separate purchases.,crumbled,false,
RESIDUE,confidence_medium,cheese,crumbled feta cheese,feta,DISTINCT,medium,,,,,,Pre-crumbled feta tub versus the standard feta block: two purchases.,cheese|crumbled,false,
RESIDUE,confidence_medium,cheese,crumbled feta cheese,feta cheese,DISTINCT,medium,,,,,,Crumbled feta is a separate package from block feta cheese.,crumbled,false,
RESIDUE,confidence_medium,cheese,feta,feta block,SYNONYM,medium,,,,,,Bare 'feta' names the standard block; same purchase.,block,false,
RESIDUE,confidence_medium,cheese,finely grated parmesan cheese,freshly grated parmesan cheese,DISTINCT,medium,,,,,,"'finely' fixes grind size, 'freshly' fixes freshness — different axes, neither covers the other.",finely|freshly,false,
RESIDUE,confidence_medium,cheese,finely grated parmesan cheese,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,"'grated parmesan' leaves the grind fineness open; 'finely grated' fills it in, so the second name is the generic.",cheese|finely,false,
RESIDUE,confidence_medium,cheese,finely grated parmesan cheese,grated parmesan cheese,SUBSUMES,medium,,grated parmesan cheese,,,,'grated parmesan cheese' is bare on fineness; the first name is the specific.,finely,false,
RESIDUE,confidence_medium,cheese,finely grated parmesan,freshly grated parmesan,DISTINCT,medium,,,,,,Fineness axis versus freshness axis; neither name contains the other.,finely|freshly,false,
RESIDUE,confidence_medium,cheese,finely grated parmesan,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,'grated parmesan' is bare on grind size and subsumes the finely grated specific.,finely,false,
RESIDUE,contradiction_flagged,cheese,fresh mozzarella cheese,mozzarella cheese,DISTINCT,medium,,,,,,Bare 'mozzarella cheese' means the low-moisture standard; fresh mozzarella in water is a different product.,fresh,true,signature [fresh] received DISTINCT + SUBSUMES — cheese tortellini ~ fresh cheese tortellini => SUBSUMES; fresh mozzarella cheese ~ mozzarella cheese => DISTINCT
RESIDUE,confidence_medium,cheese,freshly grated parmesan cheese,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,'grated parmesan' is bare on freshness; 'freshly grated' is the specific.,cheese|freshly,false,
RESIDUE,confidence_medium,cheese,freshly grated parmesan cheese,grated parmesan cheese,SUBSUMES,medium,,grated parmesan cheese,,,,'grated parmesan cheese' is the generic; freshly grated is a specific kind of it.,freshly,false,
RESIDUE,confidence_medium,cheese,freshly grated parmesan cheese,parmesan,DISTINCT,medium,,,,,,"Grated parmesan and a block of parmesan are catalogued as different products, as with peppercorns versus ground pepper.",cheese|freshly|grated,true,
RESIDUE,confidence_medium,cheese,freshly grated parmesan cheese,parmesan cheese,DISTINCT,medium,,,,,,Block parmesan cheese versus grated parmesan: different shelf products.,freshly|grated,true,
RESIDUE,confidence_medium,cheese,freshly grated parmesan,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,'grated parmesan' leaves freshness open and is satisfied by freshly grated; not the reverse.,freshly,false,
RESIDUE,confidence_medium,cheese,freshly grated parmesan,parmesan,DISTINCT,medium,,,,,,Grated form versus block parmesan: catalogued as separate products.,freshly|grated,true,
RESIDUE,confidence_medium,cheese,low-moisture mozzarella cheese,mozzarella cheese,SYNONYM,medium,,,,,,Bare 'mozzarella cheese' in US groceries is the low-moisture block; same purchase.,low|moisture,false,
