rank,category,parent_dish,dish,primary_axis,cross_axis_used,axis_note,short_of_target,short_reason
47,Casseroles/Bakes,Cheesy Chicken and Rice Casserole,Tex-Mex Chicken and Rice Casserole,preparation,false,"The cheese profile, aromatics, vegetables mixed in, and seasoning direction all vary meaningfully while the dish remains the same baked chicken-and-rice casserole.",false,
47,Casseroles/Bakes,Cheesy Chicken and Rice Casserole,Garlic Parmesan Chicken and Rice Casserole,preparation,false,"The cheese profile, aromatics, vegetables mixed in, and seasoning direction all vary meaningfully while the dish remains the same baked chicken-and-rice casserole.",false,
47,Casseroles/Bakes,Cheesy Chicken and Rice Casserole,Green Chile and Pepper Jack Chicken and Rice Casserole,preparation,false,"The cheese profile, aromatics, vegetables mixed in, and seasoning direction all vary meaningfully while the dish remains the same baked chicken-and-rice casserole.",false,
48,Pasta,Spaghetti Carbonara,Classic Spaghetti Carbonara,preparation,false,"Carbonara has a fixed custard-and-cured-pork identity but real latitude in the cut of pork, the pasta shape, and the richness of the egg-to-yolk ratio, giving it genuine preparation-level versions without leaving the dish.",true,"Carbonara's identity is tightly defined — egg yolks, hard cheese, cured pork, black pepper, no cream — so most apparent variations are ordinary substitutions (pancetta for guanciale) or cross into a different dish entirely (adding cream, swapping in chicken); only three genuinely distinct versions hold up without padding or adulterating the dish."
48,Pasta,Spaghetti Carbonara,Carbonara with Crispy Pancetta,preparation,false,"Carbonara has a fixed custard-and-cured-pork identity but real latitude in the cut of pork, the pasta shape, and the richness of the egg-to-yolk ratio, giving it genuine preparation-level versions without leaving the dish.",true,"Carbonara's identity is tightly defined — egg yolks, hard cheese, cured pork, black pepper, no cream — so most apparent variations are ordinary substitutions (pancetta for guanciale) or cross into a different dish entirely (adding cream, swapping in chicken); only three genuinely distinct versions hold up without padding or adulterating the dish."
48,Pasta,Spaghetti Carbonara,Rigatoni Carbonara,preparation,false,"Carbonara has a fixed custard-and-cured-pork identity but real latitude in the cut of pork, the pasta shape, and the richness of the egg-to-yolk ratio, giving it genuine preparation-level versions without leaving the dish.",true,"Carbonara's identity is tightly defined — egg yolks, hard cheese, cured pork, black pepper, no cream — so most apparent variations are ordinary substitutions (pancetta for guanciale) or cross into a different dish entirely (adding cream, swapping in chicken); only three genuinely distinct versions hold up without padding or adulterating the dish."
49,Sandwiches/Burgers,Smash Burgers,Classic American Smash Burger,preparation,false,"Smash burgers have a fixed technique but real latitude in cheese, toppings, and sauce — these combinations produce genuinely different dinners.",false,
49,Sandwiches/Burgers,Smash Burgers,Double Smash Burger with Special Sauce,preparation,false,"Smash burgers have a fixed technique but real latitude in cheese, toppings, and sauce — these combinations produce genuinely different dinners.",false,
49,Sandwiches/Burgers,Smash Burgers,Mushroom and Swiss Smash Burger,preparation,false,"Smash burgers have a fixed technique but real latitude in cheese, toppings, and sauce — these combinations produce genuinely different dinners.",false,
49,Sandwiches/Burgers,Smash Burgers,Bacon Jalapeño Smash Burger,preparation,false,"Smash burgers have a fixed technique but real latitude in cheese, toppings, and sauce — these combinations produce genuinely different dinners.",false,
49,Sandwiches/Burgers,Smash Burgers,Patty Melt Smash Burger,preparation,false,"Smash burgers have a fixed technique but real latitude in cheese, toppings, and sauce — these combinations produce genuinely different dinners.",false,
50,Mexican/Tex-Mex,Beef Burrito Bowls,Classic Seasoned Ground Beef Burrito Bowl,preparation,false,"Burrito bowls have real latitude in seasoning, beef preparation, and build — the same rice-and-bean base can be dressed very differently while remaining a burrito bowl.",false,
50,Mexican/Tex-Mex,Beef Burrito Bowls,Chipotle-Braised Beef Burrito Bowl,preparation,false,"Burrito bowls have real latitude in seasoning, beef preparation, and build — the same rice-and-bean base can be dressed very differently while remaining a burrito bowl.",false,
50,Mexican/Tex-Mex,Beef Burrito Bowls,Carne Asada Burrito Bowl,preparation,false,"Burrito bowls have real latitude in seasoning, beef preparation, and build — the same rice-and-bean base can be dressed very differently while remaining a burrito bowl.",false,
50,Mexican/Tex-Mex,Beef Burrito Bowls,Green Chile Beef Burrito Bowl,preparation,false,"Burrito bowls have real latitude in seasoning, beef preparation, and build — the same rice-and-bean base can be dressed very differently while remaining a burrito bowl.",false,
50,Mexican/Tex-Mex,Beef Burrito Bowls,Birria-Style Beef Burrito Bowl,preparation,false,"Burrito bowls have real latitude in seasoning, beef preparation, and build — the same rice-and-bean base can be dressed very differently while remaining a burrito bowl.",false,
51,Mexican/Tex-Mex,Chicken Fajitas,Classic Sizzling Chicken Fajitas,preparation,false,"Chicken fajitas have real latitude in how the chicken is seasoned and cooked, and what fills the tortilla alongside it — these choices together define meaningfully different dinners.",false,
51,Mexican/Tex-Mex,Chicken Fajitas,Smoky Chipotle Chicken Fajitas,preparation,false,"Chicken fajitas have real latitude in how the chicken is seasoned and cooked, and what fills the tortilla alongside it — these choices together define meaningfully different dinners.",false,
51,Mexican/Tex-Mex,Chicken Fajitas,Citrus-Marinated Grilled Chicken Fajitas,preparation,false,"Chicken fajitas have real latitude in how the chicken is seasoned and cooked, and what fills the tortilla alongside it — these choices together define meaningfully different dinners.",false,
51,Mexican/Tex-Mex,Chicken Fajitas,Chicken Fajitas with Roasted Poblano and Corn,preparation,false,"Chicken fajitas have real latitude in how the chicken is seasoned and cooked, and what fills the tortilla alongside it — these choices together define meaningfully different dinners.",false,
52,Seafood,Grilled Salmon,Lemon-Herb Grilled Salmon with Roasted Asparagus,preparation,false,"Grilled salmon takes a wide range of glazes, seasonings, and marinades that genuinely change what you taste, making preparation the natural axis; accompaniments vary freely within each version.",false,
52,Seafood,Grilled Salmon,Honey-Soy Glazed Grilled Salmon with Steamed Jasmine Rice,preparation,false,"Grilled salmon takes a wide range of glazes, seasonings, and marinades that genuinely change what you taste, making preparation the natural axis; accompaniments vary freely within each version.",false,
52,Seafood,Grilled Salmon,Cajun Grilled Salmon with Corn and Tomato Salad,preparation,false,"Grilled salmon takes a wide range of glazes, seasonings, and marinades that genuinely change what you taste, making preparation the natural axis; accompaniments vary freely within each version.",false,
52,Seafood,Grilled Salmon,Brown Sugar and Mustard Grilled Salmon with Roasted Baby Potatoes,preparation,false,"Grilled salmon takes a wide range of glazes, seasonings, and marinades that genuinely change what you taste, making preparation the natural axis; accompaniments vary freely within each version.",false,
52,Seafood,Grilled Salmon,Garlic Butter Grilled Salmon with Crisp Caesar Salad,preparation,false,"Grilled salmon takes a wide range of glazes, seasonings, and marinades that genuinely change what you taste, making preparation the natural axis; accompaniments vary freely within each version.",false,
53,Chicken,Chicken Tenders,Classic Buttermilk Fried Chicken Tenders,preparation,false,"Chicken tenders have wide latitude in coating, seasoning, and cooking method, producing genuinely different dinners; the dipping sauce and sides shift with each version naturally.",false,
53,Chicken,Chicken Tenders,Crispy Baked Panko Chicken Tenders,preparation,false,"Chicken tenders have wide latitude in coating, seasoning, and cooking method, producing genuinely different dinners; the dipping sauce and sides shift with each version naturally.",false,
53,Chicken,Chicken Tenders,Nashville Hot Chicken Tenders,preparation,false,"Chicken tenders have wide latitude in coating, seasoning, and cooking method, producing genuinely different dinners; the dipping sauce and sides shift with each version naturally.",false,
53,Chicken,Chicken Tenders,Honey Garlic Glazed Chicken Tenders,preparation,false,"Chicken tenders have wide latitude in coating, seasoning, and cooking method, producing genuinely different dinners; the dipping sauce and sides shift with each version naturally.",false,
